index,Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes,compound,positive,negative,neutral_sentiment,anger,disgust,fear,joy,neutral,sadness,surprise
31,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",jose enrique leon,Great,They worked really good,6/20/2023,5.0,Yes,0,0.4927,0.516,0.0,0.484,0.005409416742622852,0.007298176642507315,0.0027699721977114677,0.19266369938850403,0.7460504174232483,0.011310014873743057,0.03449830040335655
32,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",deedee,Soft and moldable,These barrier rings are soft and pliable. They are easy to conform to my stoma and protect the skin around it. I’ve tried others but they are stiff and not as moldable.,6/16/2021,5.0,Yes,3,0.3612,0.11,0.037,0.853,0.005610576365143061,0.026550741866230965,0.0039965370669960976,0.028409669175744057,0.9196797013282776,0.010009563528001308,0.005743197165429592
33,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Sheila Kehoe,"Helps prevent leakage, thus aids in adherence to the skin",The rings are used around the stoma to aid in the Ostomy bag’s adherence. The only downside is that they take at least 2 weeks to arrive,7/13/2021,5.0,Yes,2,-0.25,0.0,0.074,0.926,0.003002335550263524,0.008393215015530586,0.0021978546865284443,0.007743586786091328,0.9446547627449036,0.018163638189435005,0.015844613313674927
34,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",JK,Ostomy supplies,Non stinging as per description - excellent for those with sensitive skin,4/1/2022,5.0,Yes,2,0.5719,0.27,0.0,0.73,0.02712848037481308,0.5390986800193787,0.011545706540346146,0.12679226696491241,0.1945830136537552,0.09455782920122147,0.006294009741395712
35,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Marla Levy,Exactly as expected!,"Perfectly moldable, very pretty and unexpected box for a medical item. Very nice touch. The rings are just as they should be.",3/28/2021,5.0,Yes,0,0.8953,0.375,0.0,0.625,0.005324583034962416,0.005830672103911638,0.0013893813593313098,0.17514710128307343,0.6886823773384094,0.005619124509394169,0.11800671368837357
36,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",JW,the thinner the ring the better,these are better the 4mm have to be rolled out and formed. The 2 mm are much slimmer and better fit,5/8/2021,5.0,Yes,3,0.8074,0.328,0.0,0.672,0.008376908488571644,0.012516023591160774,0.0012606183299794793,0.03682674095034599,0.8852856159210205,0.016259996220469475,0.03947417065501213
37,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Laura,Better than Hollister,"Used to inevitably get a leak out the same side, now I only need to replace when my pouch's flange starts to lose structural integrity (little over a week).",7/18/2019,5.0,Yes,4,-0.3612,0.085,0.166,0.749,0.020190220326185226,0.026075614616274834,0.004986016545444727,0.002014667261391878,0.8521649837493896,0.011873808689415455,0.08269476890563965
38,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Amy Shipherd,It makes a difficult situation a little easier to bear.,This product is very valuable when managing a colostomy.,3/28/2021,5.0,Yes,2,0.5256,0.326,0.0,0.674,0.005914030130952597,0.04582391679286957,0.007867526262998581,0.07244522124528885,0.8428469896316528,0.01070581004023552,0.014396503567695618
39,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Ruth A. Finley,Good product,Good adhesive and it doesn't irritate my skin,10/6/2020,5.0,Yes,2,0.6407,0.466,0.0,0.534,0.6293540000915527,0.14497797191143036,0.004983235616236925,0.012683624401688576,0.18488357961177826,0.020461514592170715,0.002656013937667012
40,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Ligia torrez,Los anillos,Estoy muy contenta con pedido,3/20/2021,5.0,Yes,0,0.0,0.0,0.0,1.0,0.02447953075170517,0.17388330399990082,0.0031157969497144222,0.03490057215094566,0.7295090556144714,0.019896268844604492,0.014215406030416489
41,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Isauro,Good product,Like it,7/25/2021,5.0,Yes,0,0.3612,0.714,0.0,0.286,0.007996421307325363,0.006616571452468634,0.001351316925138235,0.005634594708681107,0.9589784145355225,0.007961967028677464,0.011460777372121811
42,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Amazon Customer,Easy to use,Easy to use ring to put under the bag to help decrease leaks,4/23/2019,5.0,Yes,4,0.6808,0.337,0.0,0.663,0.027925478294491768,0.029545752331614494,0.009650496765971184,0.016689231619238853,0.8945565819740295,0.0066951545886695385,0.01493727695196867
43,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",santa Veronica Zamora,Great deal,Easy to use,7/30/2020,5.0,Yes,0,0.4404,0.592,0.0,0.408,0.0061488584615290165,0.0034807256888598204,0.0013735463144257665,0.11462777107954025,0.8453959822654724,0.004519881214946508,0.024453315883874893
44,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",B. Callahan,Thin and easy to mold.  Stick well.,Thin and easy to mold.  Stick well.,9/4/2018,5.0,Yes,3,0.6124,0.5,0.0,0.5,0.010113775730133057,0.01110341027379036,0.0019413218833506107,0.03474849835038185,0.9277334809303284,0.0064349425956606865,0.007924533449113369
45,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",LiteKid,works great,"Really like this new formula to the barrier rings. Do much better than old version. With combination of brava paste strips, makes wearing Ostomy better, especially if skin broken out w/ infection, bumps, blisters, rash and having to put creams on & gauze is hard for barrier to seal and stick well. These make it work lot better. Before these changing 1-2x/day; now about every 2 days. So much better & able to cut, stretch, pull up & adjust position about 2x before gets little tricky(just don't push to set cuz makes harder). Great product. Only issue, price.",2/2/2018,5.0,No,8,0.8759,0.18,0.11,0.71,0.012328795157372952,0.00896426197141409,0.0035887083504348993,0.09510750323534012,0.8011035919189453,0.0185233261436224,0.060383766889572144
46,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Shawndell Anderson,Excellent addition to an ostomy bag!,I have an ileostomy and use this specifically to protect my skin around the stoma and adhere to my skin. I have very sensitive skin and an allergy to adhesives. This ring is moldeable to any shape or size of a stoma.I highly recommend this ring!!!,1/9/2022,5.0,Yes,0,0.7406,0.133,0.0,0.867,0.0532771572470665,0.14841943979263306,0.08151472359895706,0.009527028538286686,0.6658459305763245,0.025056270882487297,0.016359427943825722
47,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Julie O-C,Ostomy Products,These work very well.,7/7/2021,5.0,Yes,0,0.3384,0.444,0.0,0.556,0.00841451995074749,0.006748939864337444,0.0018872407963499427,0.14483857154846191,0.8177865147590637,0.006139888893812895,0.014184251427650452
48,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Paul Dominguez,On time,Medical use,1/6/2021,5.0,Yes,0,0.0,0.0,0.0,1.0,0.013543743640184402,0.11447528749704361,0.10985039919614792,0.005436403211206198,0.2978225350379944,0.432284414768219,0.026587283238768578
49,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Lise,,These are a little thinner than the one I have. I will be trying them and see how I like them. Fast shippingThank you,5/2/2024,,Yes,0,0.3612,0.116,0.0,0.884,0.004912913776934147,0.0029432426672428846,0.0011865079868584871,0.04292725771665573,0.852575957775116,0.009711876511573792,0.0857422947883606
50,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Mario Lemire,,A réglé mon problème de fuite,6/5/2024,,Yes,0,0.0,0.0,0.0,1.0,0.20322047173976898,0.40588393807411194,0.09806843101978302,0.1300283670425415,0.09992093592882156,0.04905439540743828,0.013823465444147587
51,"Brava Ostomy Ring 2 mm Thick, Diameter 2 Inch, Moldable 120307, 10 Ct","The Coloplast Brava Ostomy Moldable Ring is a durable seal that provides a secure fit between the stoma and the pouch. It works well for ileostomies and urostomies. The Coloplast Brava moldable ring protects the skin from stoma output while absorbing moisture without breaking down or dissolving. This enables the ring to maintain a constant fit throughout the wear time.The Coloplast moldable ring adheres to the skin, even with creases or folds, providing confidence and comfort. It's simple to mold into a shape that fits the contours of the body. It provides constant even pressure, securing the gap between the barrier and stoma to prevent leaks. The moldable ostomy ring guides output directly into the pouch, so it never touches the skin. - The Coloplast Brava moldable ring maintains a secure fit between the stoma and the pouch. It adheres to uneven skin surfaces as a tight and constant seal that stops leakage. The moldable ostomy ring safeguards the skin from stoma output, preventing moisture-causing irritation. The ring doesn't breakdown or dissolve. It's easy to mold the Coloplast moldable ring to fit the wearer.",Beredith,,Arrêter les fuites,10/24/2022,,Yes,0,0.0,0.0,0.0,1.0,0.17259636521339417,0.3983285129070282,0.05211948603391647,0.07465429604053497,0.2428690642118454,0.04741058871150017,0.012021781876683235
52,"Carbou Ostomy Barrier Rings-Outer Diameter: 2"" (50mm) 3.5mm Thickness,Compatible with All Bag Types and Brands (2"" (Pack of 10))","Stretchable and shapeable, conforming to the changes in the shape of the skin and abdominal wall, allowing for more freedom of movement.",U-Fraidees,too frequently fails to adhere...,"on one side or more than one side. This means using glue. Which compounds and aggravates the corruption of the skin (an anti-fungal Nystatin is prescribed for this) that fecal matter imparts. And which itself is in the way of adherance.also this product looks to lead to delivery problems, at some point in the supply chain.",10/1/2024,1.0,Yes,0,-0.6705,0.018,0.094,0.888,0.08815586566925049,0.7508485317230225,0.004600111860781908,0.0013229957548901439,0.1188625618815422,0.031333472579717636,0.004876472055912018
53,"Carbou Ostomy Barrier Rings-Outer Diameter: 2"" (50mm) 3.5mm Thickness,Compatible with All Bag Types and Brands (2"" (Pack of 10))","Stretchable and shapeable, conforming to the changes in the shape of the skin and abdominal wall, allowing for more freedom of movement.",sharon ready,Ostomy wafers,They aren't as good as Convatec/ Hollister or Coloplast but if you are desperate and low income they will give you a 3 day wear at most. Be careful when removing because they often stick so tight at areas they pull your skin and can cause abrasion.,7/18/2022,3.0,Yes,7,-0.6105,0.046,0.144,0.81,0.013741496950387955,0.01534548681229353,0.06756655871868134,0.003926311619579792,0.8612242937088013,0.027541400864720345,0.010654469951987267
54,"Carbou Ostomy Barrier Rings-Outer Diameter: 2"" (50mm) 3.5mm Thickness,Compatible with All Bag Types and Brands (2"" (Pack of 10))","Stretchable and shapeable, conforming to the changes in the shape of the skin and abdominal wall, allowing for more freedom of movement.",CarlC,Not worth it.,Hard to get covering off.,11/4/2023,3.0,Yes,0,-0.1027,0.0,0.259,0.741,0.04820726066827774,0.46771204471588135,0.032853949815034866,0.0035817658063024282,0.12093407660722733,0.3017224669456482,0.024988558143377304
55,"Carbou Ostomy Barrier Rings-Outer Diameter: 2"" (50mm) 3.5mm Thickness,Compatible with All Bag Types and Brands (2"" (Pack of 10))","Stretchable and shapeable, conforming to the changes in the shape of the skin and abdominal wall, allowing for more freedom of movement.",Jenny W,Good in a pinch,These were not as sturdy as the ones I get from hollister.  I just need more than my insurance is willing to cover (They cover 10 bags & barriers  but only 5 rings),2/18/2023,3.0,Yes,2,0.0,0.0,0.0,1.0,0.004526432603597641,0.002052442403510213,0.004320983774960041,0.03306638076901436,0.2120855301618576,0.2998504638671875,0.44409772753715515
56,"Carbou Ostomy Barrier Rings-Outer Diameter: 2"" (50mm) 3.5mm Thickness,Compatible with All Bag Types and Brands (2"" (Pack of 10))","Stretchable and shapeable, conforming to the changes in the shape of the skin and abdominal wall, allowing for more freedom of movement.",Barbara Dobbs,Faulty seal,The seal doesn’t last two days in a row two accidents.  Don’t purchase,10/4/2024,1.0,Yes,0,-0.3182,0.0,0.173,0.827,0.009477287530899048,0.011353022418916225,0.012606562115252018,0.00400869594886899,0.7926141619682312,0.11593494564294815,0.05400533229112625
