index,Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes,compound,positive,negative,neutral_sentiment,anger,disgust,fear,joy,neutral,sadness,surprise
157,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Dr. Mical Debrow,The best,A great product,10/6/2024,5.0,Yes,0,0.6249,0.804,0.0,0.196,0.0014488771557807922,0.0018674074672162533,0.001130135147832334,0.9221696257591248,0.04406200349330902,0.003034330904483795,0.02628774382174015
158,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Michelle Pangilinan,Wonderful product!,"I don’t usually write reviews but felt I had to for this particular product. I purchased this toner after reading tons of great reviews. Literally after using it for 2 days (after face-washing in the morning and at night), I started to see incredible results. My face isn’t oily anymore. My pores are smaller. My skin is softer and brighter! I LOVE this product. Just buy it! 😊",9/7/2024,5.0,Yes,9,0.9614,0.222,0.0,0.778,0.025961505249142647,0.026009639725089073,0.0030993919353932142,0.6029613614082336,0.24223041534423828,0.006320565473288298,0.09341712296009064
159,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Michael D,Gotta love this.,This does as it says.  Great product,9/28/2024,4.0,Yes,0,0.6249,0.406,0.0,0.594,0.0022218094673007727,0.001412331243045628,0.0008121319115161896,0.824673056602478,0.11160212010145187,0.006152094807475805,0.0531265065073967
160,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Veelex,Love this toner,I love this toner ! Love that it has no scent and it removes any dirt and oils on my skin ! Making it feel clean and fresh ! 😍,9/23/2024,5.0,Yes,4,0.8928,0.377,0.121,0.502,0.01290373969823122,0.09255320578813553,0.0012503167381510139,0.7151411175727844,0.1465051770210266,0.023500045761466026,0.008146357722580433
161,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Ashley Romans,I recommend!,No smell. Love that it’s a no alcohol toner. Very hydrating. Use it twice a day!,9/25/2024,5.0,Yes,0,0.2714,0.211,0.236,0.553,0.027991963550448418,0.4536745846271515,0.005506266839802265,0.09058919548988342,0.39374423027038574,0.02046675980091095,0.008026988245546818
162,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Perfect! Just plain fun,Love this stuff,Great quality and price,10/6/2024,5.0,Yes,0,0.6249,0.577,0.0,0.423,0.0063597531989216805,0.009516922757029533,0.0018000552663579583,0.2012018859386444,0.7581364512443542,0.00865450780838728,0.014330468140542507
163,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Amazon Customer,Best bang for your buck,"One of the cheaper options I’ve tried with the best results. Great on my skin no breakouts, leaving my skin, feeling smooth and wonderful and amazing.",9/22/2024,5.0,Yes,0,0.9442,0.438,0.056,0.506,0.000661510624922812,0.0019480239134281874,0.000619213271420449,0.9744222164154053,0.01330702193081379,0.002825233619660139,0.006216669920831919
164,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Kobee Schofield,Very effective!,"Been using this for years, definitely a fan.",10/8/2024,5.0,Yes,0,0.6124,0.5,0.0,0.5,0.007483094930648804,0.011080137453973293,0.002020640531554818,0.501698911190033,0.43476250767707825,0.015846172347664833,0.027108483016490936
165,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Valarie S.,I like it but not for my skin lol,It irritated my skin but it's sensitive. It would be good for other people probably,9/13/2024,4.0,Yes,2,0.431,0.204,0.106,0.69,0.2570682168006897,0.10786779969930649,0.0024060069117695093,0.0796104297041893,0.523462176322937,0.024310516193509102,0.00527481734752655
166,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Debra Jennings,Quality product,Quality product,10/4/2024,5.0,Yes,0,0.0,0.0,0.0,1.0,0.013715140521526337,0.028109068050980568,0.0019108649576082826,0.026116983965039253,0.9099385738372803,0.006817786023020744,0.013391624204814434
167,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",chrisGo,Bueno,"Me gusta este tónico, ayuda para darle refresh al rostro. Me parece bien calidad vs precio.",9/6/2024,4.0,Yes,0,0.0,0.0,0.0,1.0,0.023333745077252388,0.07923472672700882,0.015338599681854248,0.023194098845124245,0.8192288279533386,0.021890224888920784,0.01777985319495201
168,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",SA,Helps with dark spots,"I've been using this toner for months now and it's really helped my dark spots and leaves my skin feeling refreshed before applying moisturizer. For the price, it's really a no-brainer and the other scents do smell nice as well.",9/2/2024,5.0,Yes,2,0.6597,0.151,0.0,0.849,0.0020987526513636112,0.011348427273333073,0.0007720051216892898,0.876349151134491,0.07529959827661514,0.030463874340057373,0.0036682672798633575
169,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Great product! Thank you! Would recommend!,This product is very supportive to prevent razor burn!,After I shave I always put this on afterwards and it prevents any bumps or pimples from forming! Would recommend! Thank you!,9/12/2024,5.0,Yes,0,0.7332,0.297,0.0,0.703,0.02211662568151951,0.014395352452993393,0.004355204291641712,0.538398027420044,0.34258168935775757,0.01445032563060522,0.06370275467634201
170,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Queen B,Love,I have been using this product for 3 months now and I absolutely love it. It works for my skin.,9/13/2024,5.0,Yes,0,0.6697,0.219,0.0,0.781,0.005180931184440851,0.006462591700255871,0.0008797773625701666,0.919961154460907,0.05749015510082245,0.0040741912089288235,0.005951214116066694
171,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Seraphima,I LOVE (!!!) this stuff for my oily skin,"I have always had oily skin.  From puberty to almost 50, I have had to wash, blot, powder or do something to my skin multiple times a day to control the oil.  When I was young and wore a little makeup, powder was the go-to.  When I was in college and shunned makeup, blotting with public bathroom brown paper towels was a great choice.  At almost 50 now, it’s a fine line between making my cheeks too dry and getting that oil slick off the infamous “T-zone”.  This product is the answer.  It smells like if heaven were constructed from rose petals.  It removes the extra oil without drying the cheeks.  I can say nothing bad about it.  I typically use it 3 times a day.  If they ever stop making it I will mourn.  Oily people unite in supporting this amazing product.",8/1/2024,5.0,Yes,28,0.9513,0.148,0.034,0.818,0.01231487188488245,0.3835720121860504,0.05751645192503929,0.007937777787446976,0.28238651156425476,0.2510775923728943,0.005194789730012417
172,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Troy C.,Absolutely wonderful,"I’ve always liked witch hazel but this is over the top. It combines all the best stuff for a clean, fresh feeling.",9/17/2024,5.0,Yes,2,0.9468,0.535,0.052,0.413,0.0045461650006473064,0.0336606465280056,0.0013307593762874603,0.07590408623218536,0.8659462928771973,0.008892063051462173,0.009720026515424252
173,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Spaniel_love,Love this toner!,"Ive been using this for years now.  I have sensitive, mature skin and this toner has never once irritated my skin or caused breakouts.  It’s always refreshing and the cucumber scent calms my senses and my skin down after a workout.  I love it!",8/31/2024,5.0,Yes,0,0.9016,0.246,0.0,0.754,0.004475608002394438,0.006141610909253359,0.00045903862337581813,0.950017511844635,0.031085962429642677,0.005260262172669172,0.002559879794716835
174,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",sagegreen&tangerine,Doubles as a setting spray!,"I purchased Thayers Alcohol-Free Hydrating Rose Petal Witch Hazel Facial Toner, and I’m really impressed!It’s super gentle on the skin and keeps my face feeling hydrated thanks to the aloe vera. Plus, the rose petal scent isn’t over powering. I love that it’s vegan and dermatologist-tested, so I feel good using it on my sensitive skin.I’ve also been using it as a setting spray, and it works wonders for keeping my makeup in place all day long! After using it, I've noticed my skin feels smoother and calmer, and my makeup looks fresh. If you're looking for a natural toner that doubles as a setting spray, I definitely recommend giving this one a shot!",8/1/2024,5.0,Yes,9,0.984,0.268,0.019,0.713,0.011235149577260017,0.027756905183196068,0.0025615571066737175,0.4955485463142395,0.3471686840057373,0.009625120088458061,0.10610407590866089
175,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Amyla,One of the best toners out there,This toner is very cooling. Great for sensitive skin. It’s very helpful in calming redness or irritation. It also removes access dirt before you put on your normal skin care regime.This is my favorite toner.,9/6/2024,5.0,Yes,0,0.8987,0.33,0.113,0.556,0.022475862875580788,0.07064138352870941,0.0025731036439538,0.10287941992282867,0.770479679107666,0.02597224898636341,0.00497836759313941
176,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Shilo,Great all over,"This on a cotton round after a shower on your pits and crack (and balls if you got em) will help you stay fresh all day. And on your face too I guess. Nice scent but not irritating. If you turn red or swell while using it, it is not the product's fault. That is called an allergy and makes you the defective one, not the product. Love it tho",8/22/2024,5.0,Yes,4,0.0271,0.144,0.105,0.751,0.07969837635755539,0.20580239593982697,0.0026763316709548235,0.02640327624976635,0.6558001041412354,0.023437730967998505,0.006181779317557812
177,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Amazon_Customer,Great toner,Works well. I like the coconut scent.,9/28/2024,5.0,Yes,0,0.5574,0.535,0.0,0.465,0.010751599445939064,0.20664988458156586,0.0029140000697225332,0.40992850065231323,0.34930551052093506,0.015137013047933578,0.005313422996550798
178,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",Michelle K Mattingly,Love this toner,"This has a terrific fragrance, removes makeup easily (including mascara) and is not drying.",9/22/2024,5.0,Yes,0,0.6705,0.333,0.0,0.667,0.009611913934350014,0.17628248035907745,0.0026510306634008884,0.21867239475250244,0.5671354532241821,0.01352531649172306,0.012121432460844517
179,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",denz,Great product!,"have always used this toner. I am very satisfied with using this every night. I always look for clean ingredients and this is one of those that have cleaner ingredients( except for fragrance- but you could always get the unscented one). I am passing the use of this to my teens since I don’t want them to use products that have harsh ingredients. So for me, always a quality buy :)",8/23/2024,5.0,Yes,5,0.5922,0.143,0.052,0.805,0.06054682284593582,0.17942552268505096,0.0036110361106693745,0.3013840317726135,0.42647284269332886,0.022159909829497337,0.006399758160114288
180,"Thayers Alcohol-Free Rose Petal Witch Hazel Facial Toner, Pore Minimizing, Soothing, Hydrating, Refreshing Toner for Normal and Combination Skin, 12oz","Elevate your skincare routine with Thayers Alcohol-Free Witch Hazel Toner, your one step prep for better-looking bare skin. Our clinically tested formula visibly reduces the appearance of pores, provides all day hydration and smooths skin texture. Leveraging the potent power of medicinal plants and derm actives, our pure-grade alcohol-free witch hazel and aloe vera soothes and balances while glycerin immediately hydrates and draws moisture to the skin. With nourishing natural ingredients, our toners can be used in countless ways. Tired of razor burn? Soothe irritation with Thayers. Prepping for a full face of glam? Our toner has you prepped. Do your nails need a refresh? Thayers cleanses nails before a mani. Dealing with sunburns, bug bites or fresh ink? This formula calms discomfort naturally. Thayers is backed by science to level up your skincare.",k bailey,"so far, so good -- wish I knew about this toner sooner","so far, so good -- wish I knew about this toner sooner. Alcohol-free is the key to its effectiveness as also a moisturizer.",8/17/2024,4.0,Yes,0,0.7926,0.27,0.0,0.73,0.0026829554699361324,0.009031465277075768,0.0038801177870482206,0.05053752660751343,0.6752077341079712,0.1148509830236435,0.14380919933319092
